Inxx	PN	Inxx
Ipa'e	PN	Ipa'e
Iribare	PN	Iribare
Irisagrig	SN	Irisagrig
Isalla	SN	Isalla
Isin	SN	Isin
Iszarpadan	PN	Iszarpadan
Iszibene	FN	Iszibene
Iszkurbani	PN	Iszkurbani
Iszkurillat	PN	Iszkurillat
Iszkurkugal	PN	Iszkurkugal
Iszsu	SN	Iszsu
Isztaran	DN	Isztaran
KA	N	flour
Kage	PN	Kage
Kaguru	PN	Kaguru
Kala	PN	Kala
Kalamu	PN	Kalamu
Kamari	FN	Kamari
Karkinna	SN	Karkinna
Karzida	SN	Karzida
Kas	PN	Kas
Kaszuba	GN	Kaszuba
Katar	PN	Katar
Katul	FN	Katul
Kaya	PN	Kaya
Kaya	SN	Kaya
Kayamu	PN	Kayamu
Kazallu	SN	Kazallu
Ki'an	SN	Ki'an
Kibad	FN	Kibad
Kilula	PN	Kilula
Kimadasalla	SN	Kimadasalla
Kimasz	SN	Kimasz
Kina	PN	Kina
Kinunir	SN	Kinunir
Kira	SN	Kira
Kirsi'ak	MN	Kirsi'ak
Kisikil	PN	Kisikil
Kisikininazu	MN	Kisikininazu
Kisuen	SN	Kisuen
Kisura	N	border
Kituszlu	PN	Kituszlu
Kubatum	PN	Kubatum
Kudadu	PN	Kudadu
Kudamu	PN	Kudamu
Kudanum	PN	Kudanum
Kugani	PN	Kugani
Kugnanna	PN	Kugnanna
Kugninura	PN	Kugninura
Kuli	PN	Kuli
Kunansze	PN	Kunansze
Kuni	PN	Kuni
Kuramu	PN	Kuramu
Kuranisa	PN	Kuranisa
Kurbilak	PN	Kurbilak
Kusaga	PN	Kusaga
Kuza	PN	Kuza
Lagasz	SN	Lagasz
Lagip	PN	Lagip
Lalmes	PN	Lalmes
Lamah	FN	Lamah
Lamamu	PN	Lamamu
Lana	PN	Lana
Lani	PN	Lani
Lanimu	PN	Lanimu
Latur	FN	Latur
Layamu	PN	Layamu
Layasa	PN	Layasa
Laz	DN	Laz
Libursimti	PN	Libursimti
Liburszulgir	PN	Liburszulgir
Lila	PN	Lila
Lisi	MN	Lisi
Liszena	PN	Liszena
Lu'abu	PN	Lu'abu
Lu'ebgal	PN	Lu'ebgal
Lu'enlila	PN	Lu'enlila
Lu'igi	PN	Lu'igi
Lu'igimasze	PN	Lu'igimasze
Lu'igisasa	PN	Lu'igisasa
Lu'inanna	PN	Lu'inanna
Lu'irisag	PN	Lu'irisag
Lu'irisagki	PN	Lu'irisagki
Lu'ume	PN	Lu'ume
Lu'uru	PN	Lu'uru
Lu'utu	PN	Lu'utu
Lubaba	PN	Lubaba
Lubagara	PN	Lubagara
Lubalasa	PN	Lubalasa
Lubanda	PN	Lubanda
Ludamu	PN	Ludamu
Ludingira	PN	Ludingira
Luduga	PN	Luduga
Luga	PN	Luga
Lugalamgal	PN	Lugalamgal
Lugalamu	PN	Lugalamu
Lugalandul	PN	Lugalandul
Lugalanisa	PN	Lugalanisa
Lugalazida	PN	Lugalazida
Lugalbad	PN	Lugalbad
Lugalbanda	DN	Lugalbanda
Lugaldingira	PN	Lugaldingira
Lugaldubla	PN	Lugaldubla
Lugalebansa	PN	Lugalebansa
Lugalemahe	PN	Lugalemahe
Lugalengardu	PN	Lugalengardu
Lugalennun	PN	Lugalennun
Lugalezem	PN	Lugalezem
Lugalgaba	PN	Lugalgaba
Lugalgigire	PN	Lugalgigire
Lugalgumah	PN	Lugalgumah
Lugalhamati	PN	Lugalhamati
Lugalhegal	PN	Lugalhegal
Lugalhili	PN	Lugalhili
Lugalibila	PN	Lugalibila
Lugalidi	PN	Lugalidi
Lugaligihusz	PN	Lugaligihusz
Lugalinimduga	PN	Lugalinimduga
Lugalinimgina	PN	Lugalinimgina
Lugalirida	PN	Lugalirida
Lugalisa	PN	Lugalisa
Lugalitida	PN	Lugalitida
Lugalkigala	PN	Lugalkigala
Lugalkiri	PN	Lugalkiri
Lugalkisal	PN	Lugalkisal
Lugalkugani	PN	Lugalkugani
Lugalkuzu	PN	Lugalkuzu
Lugallama	PN	Lugallama
Lugallusasa	PN	Lugallusasa
Lugalmagure	PN	Lugalmagure
Lugalmassu	PN	Lugalmassu
Lugalmaszzu	PN	Lugalmaszzu
Lugalme	PN	Lugalme
Lugalme'a	PN	Lugalme'a
Lugalmeduga	PN	Lugalmeduga
Lugalmelam	PN	Lugalmelam
Lugalmudra	PN	Lugalmudra
Lugalmumag	PN	Lugalmumag
Lugalnesage	PN	Lugalnesage
Lugalniglagare	PN	Lugalniglagare
Lugalnignesage	PN	Lugalnignesage
Lugalnimah	PN	Lugalnimah
Lugalnir	PN	Lugalnir
Lugalpa	PN	e
Lugalsa'izu	PN	Lugalsa'izu
Lugalsaga	PN	Lugalsaga
Lugalsine'e	PN	Lugalsine'e
Lugalsisa	PN	Lugalsisa
Lugalszudari	PN	Lugalszudari
Lugalukkene	PN	Lugalukkene
Lugaluri	PN	Lugaluri
Lugaluszumgal	PN	Lugaluszumgal
Lugaluszur	PN	Lugaluszur
Lugalutu	PN	Lugalutu
Lugalzage	PN	Lugalzage
Lugalzagesi	PN	Lugalzagesi
Lugina	PN	Lugina
Lugirizal	PN	Lugirizal
Lugirsu	PN	Lugirsu
Lugugal	PN	Lugugal
Lugula	PN	Lugula
Luha'ia	PN	Luha'ia
Luhabilum	PN	Luhabilum
Luhegal	PN	Luhegal
Luhendursag	PN	Luhendursag
Luhurim	PN	Luhurim
Lukala	PN	Lukala
Lukurkala	PN	Lukurkala
Lukurkalla	PN	Lukurkalla
Lulu	PN	Lulu
Lulubu	SN	Lulubu
Lulubum	SN	Lulubum
Lumagure	PN	Lumagure
Lumelam	PN	Lumelam
Luna	PN	Luna
Lunanna	PN	Lunanna
Lunansze	PN	Lunansze
Lunigin	PN	Lunigin
Luniglagare	PN	Luniglagare
Lunindara	PN	Lunindara
Luningaka	PN	Luningaka
Luningirsu	PN	Luningirsu
Luninildama	PN	Luninildama
Luninszubur	PN	Luninszubur
Luninura	PN	Luninura
Lupada	PN	Lupada
Lusa'izu	PN	Lusa'izu
Lusaga	PN	Lusaga
Lusu	PN	Lusu
Lusuen	PN	Lusuen
Lusukkalankak	PN	Lusukkalankak
Luszalim	PN	Luszalim
Luszara	PN	Luszara
Luszulgir	PN	Luszulgir
Luturtur	PN	Luturtur
Luyenlil	PN	Luyenlil
Luzabala	PN	Luzabala
Madaga	SN	Madaga
Madara'abzu	ON	Madara'abzu
Madaya	PN	Madaya
Magure	PN	Magure
Mamihilisu	PN	Mamihilisu
Manba	PN	Manba
Manszum	PN	Manszum
Marhaszi	SN	Marhaszi
Martu	EN	Martu
Martu	N	Martu
Maszdagu	MN	Maszdagu
Maszdagula	PN	Maszdagula
Maszgula	PN	Maszgula
Maszkan	SN	Maszkan
Maszkanszabra	SN	Maszkanszabra
Maszkanuszure	SN	Maszkanuszure
Maszkugu	MN	Maszkugu
Maszum	PN	Maszum
Matilum	PN	Matilum
Me	PN	egalta
Me	PN	ezita
Me'isztaran	PN	Me'isztaran
Meniku	PN	Meniku
Menkar	FN	Menkar
Mepa'e	PN	Mepa'e
Mese	PN	Mese
Meslamta'e'a	PN	Meslamta'e'a
Minesz	MN	Minesz
Mudasa	PN	Mudasa
Munasi	PN	Munasi
Munugu	MN	Munugu
Munussaga	PN	Munussaga
Muri'anabak	SN	Muri'anabak
Muriqtidnim	ON	Muriqtidnim
Muru	FN	Muru
Muszbi'anna	FN	Muszbi'anna
Muszudu	MN	Muszudu
Nabasa	PN	Nabasa
Nabax	PN	Nabax
Nadatum	PN	Nadatum
Nakiki	PN	Nakiki
Nalu	PN	Nalu
Nalul	PN	Nalul
Namhani	PN	Namhani
Namirina	PN	Namirina
Namlugalidu	PN	Namlugalidu
Nammah	PN	Nammah
Namninanidu	PN	Namninanidu
Nanaya	DN	Nanaya
Nani	PN	Nani
Nanna	DN	Nanna
Nannagugal	WN	Nannagugal
Nannahegal	PN	Nannahegal
Nannahili	PN	Nannahili
Nannakam	PN	Nannakam
Nannaki'ag	N	Nannaki'ag
Nannaludu	PN	Nannaludu
Nannamaba	PN	Nannamaba
Nannazi	PN	Nannazi
Nansze	DN	Nansze
Nanszegarra	DN	Nanszegarra
Narame'a	PN	Narame'a
Naramili	PN	Naramili
Naramsuen	RN	Naramsuen
Narnita	PN	Narnita
Nasa	PN	Nasa
Nasilim	PN	Nasilim
Neduhuli	SN	Neduhuli
Nerahagal	DN	Nerahagal
Nesag	MN	Nesag
Nibru	SN	Nibru
Nigarkidu	PN	Nigarkidu
Nigbaba	PN	Nigbaba
Nigdu	PN	Nigdu
Nigdugani	PN	Nigdugani
Nigin	SN	Nigin
Niginszedu	WN	Niginszedu
Nigkala	PN	Nigkala
Niglagare	PN	Niglagare
Nigurum	PN	Nigurum
Nimgirane	PN	Nimgirane
Nimgirdide	PN	Nimgirdide
Nimgirdine	PN	Nimgirdine
Nimgirinimgina	PN	Nimgirinimgina
Nimgirszakuszanna	PN	Nimgirszakuszanna
Ninadda	PN	Ninadda
Ninagrigzi	PN	Ninagrigzi
Ninazu	DN	Ninazu
Ninbatukuszemduga	PN	Ninbatukuszemduga
Nindingir	PN	Nindingir
Ninebayansa	PN	Ninebayansa
Ninegal	DN	Ninegal
Ninegale	PN	Ninegale
Ninegi'a	DN	Ninegi'a
Ninensa	PN	Ninensa
Ninga	PN	Ninga
Ningal	DN	Ningal
Ningeszkimzi	PN	Ningeszkimzi
Ningeszzida	DN	Ningeszzida
Ningina	PN	Ningina
Ningubalag	DN	Ningubalag
Ninhedu	PN	Ninhedu
Ninhursag	DN	Ninhursag
Ninhursagak	DN	Ninhursagak
Ninilduma	PN	Ninilduma
Nininimgina	PN	Nininimgina
Ninkala	PN	Ninkala
Ninkuli	PN	Ninkuli
Ninkunun	TN	Ninkunun
Ninkurma	PN	Ninkurma
Ninkusig	PN	Ninkusig
Ninkuzu	PN	Ninkuzu
Ninlil	DN	Ninlil
Ninmagurre	PN	Ninmagurre
Ninmar	SN	Ninmar
Ninme	PN	a
Ninmelam	PN	Ninmelam
Ninnammahzu	PN	Ninnammahzu
Ninnudu	FN	Ninnudu
Ninsun	DN	Ninsun
Ninszagepada	DN	Ninszagepada
Ninszubur	DN	Ninszubur
Ninti'uga	DN	Ninti'uga
Ninturturra	PN	Ninturturra
Ninura	DN	Ninura
Ninurta	DN	Ninurta
Ninzagesi	PN	Ninzagesi
Niridagal	PN	Niridagal
Nitasaga	PN	Nitasaga
Nuhidingir	PN	Nuhidingir
Nuhilum	PN	Nuhilum
Nuraya	PN	Nuraya
